PrimaryAC	SecondaryACs	TaxID	GeneName	Synonyms
Q1C3T0		360102	guaC	
B2K4G3		502801	guaC	
Q8ZBI2	Q0WBL8	632	guaC	
A9R1J4		349746	guaC	
Q1CLY8	C4GQ21	377628	guaC	
A4TPS6		386656	guaC	
Q66EJ0		273123	guaC	
B1JK64		502800	guaC	
O34598		224308	guaD	gde
Q9RYX4		243230	guaD	
Q86AW9	Q54Z75	44689	guaD	
Q9VMY9		7227	DhpD	
P76641	Q2M9V7,Q46816	83333	guaD	ygfP
Q9Y2T3	B4DTY5,Q5SZC7,Q9H335,Q9ULG2	9606	GDA	KIAA1258
Q9R111		10090	Gda	
Q5RAV9		9601	GDA	
Q9WTT6		10116	Gda	
O14057		284812		
Q07729	D6VRB8	559292	GUD1	
P46443		42736		
P12257		4513		
A3DBX3	P29716,P37074	203119	licB	lam1
Q84C00	P29716,P37074	1515	licB	lam1
P07980		1390	bglA	
P27051		1402	bg1	
P04957		224308	bglS	bgl,licS
P37073		1393	bglBB	
P17989	C9RPK9,D9S550	59374		
P19254		1397	bgc	
P07979		4092	GN1	
O14412		50059	licA	
P23904		44252		
P45797		1406	gluB	
P45798		29549	bglA	
P46065		9913	GUCA1A	GCAP1,GUCA1
P79880		9031	GUCA1A	GCAP1
P43080	B3KWT4,Q7Z6T1,Q9NU14	9606	GUCA1A	C6orf131,GCAP,GCAP1,GUCA1
O73761		8404	GUCA1A	GCAP1
P43081	Q8R0H3	10090	Guca1a	Gcap,Gcap1,Guca1
P51177		9913	GUCA1B	GCAP-2,GCAP2
P79881		9031	GUCA1B	GCAP2
Q9UMX6	Q9NU15	9606	GUCA1B	GCAP2
O73762		8404	GUCA1B	GCAP2
Q8VBV8		10090	Guca1b	
O95843	O95844,Q9UNM0	9606	GUCA1C	GCAP3
P70664		10141	GUCA2A	GUCA2
P55936		9267	GUCA2A	GUCA2
Q02747		9606	GUCA2A	GUCA2
P33680		10090	Guca2a	Guca2
Q8R5G9		184396	GUCA2A	
P79897		9823	GUCA2A	GUCA2
P28902		10116	Guca2a	Guca2
P70107		10141	GUCA2B	
Q28358		9267	GUCA2B	
Q16661	Q52LV0	9606	GUCA2B	
O09051		10090	Guca2b	
Q8R5G8		184396	GUCA2B	
O13009		9823	GUCA2B	
P70668		10116	Guca2b	
P70106		10141	GUCY2C	GUC2C
P25092	B2RMY6	9606	GUCY2C	GUC2C,STAR
Q3UWA6	Q499D2,Q8JZQ6	10090	Gucy2c	Guc2c
P55204	Q29050	9823	GUCY2C	GUC2C
P23897		10116	Gucy2c	Guc2c
P55203	O02809	9913	GUCY2D	GUC2D
O19179		9615	GUCY2D	GUC2D
Q02846	Q6LEA7	9606	GUCY2D	CORD6,GUC1A4,GUC2D,RETGC,RETGC1
A0A0U1RPR8		10090	Gucy2d	
P51839	F1M245	10116	Gucy2d	Gucy2e
P52785	B1ASX7	10090	Gucy2e	Guc2e
P51840		10116	Gucy2e	Guc2e,Gucy2d
O02740		9913	GUCY2F	GUC2F
P51841	Q9UJF1	9606	GUCY2F	GUC2F,RETGC2
Q5SDA5	Q8BLL8	10090	Gucy2f	
P51842		10116	Gucy2f	Guc2f
Q6TL19	Q8BWU7	10090	Gucy2g	
P55205	O54884	10116	Gucy2g	Ksgc
Q96NT3	B5MCB8,B5MCL7,Q96Q79,Q9BU32	9606	GUCD1	C22orf13,LLN4
Q8BZI6	Q147V8,Q3TZX7,Q80XN8,Q8BLZ0	10090	Gucd1	
P50735		224308	gudB	ypcA
Q6FFQ2		62977	gudD	
P42238		224308	gudD	ycbF
P0AES3	P76637,P78217,Q46914	83334	gudD	
P0AES2	P76637,P78217,Q46914	83333	gudD	ygcX
P42206		303	gudD	
Q9RDE9		100226	gudD	
A0A1L7U8F2		192010		
A0A1L7VZE7		1227346		
S0ENM8		1279085	STC5	
P42237		224308	gudP	ycbE
Q46916	Q2MA45	83333	gudP	ygcZ
P42205		303	gudP	
Q9VM21	Q6NNW8	7227	gudu	
Q46915	Q2MA46	83333	gudX	ygcY
P84859		110109		
Q4DKF7		353153		
Q4DZ91		353153		
Q0IFX5		7159		
C0NZL9		447093	GUF1	
C6HPI9		544712	GUF1	
C5GRI9		559297	GUF1	
Q9FLE4		3702		
C5FMX6		554155	GUF1	
A1CLD7		344612	guf1	
A1D5Z0		331117	guf1	
B0XZZ2		451804	guf1	
Q4WYV0		330879	guf1	
A2QU25		425011	guf1	
Q2U3T4		510516	guf1	
Q0CS42		341663	guf1	
A7AQ93		5865		
C5JRK2	A0A179UMU3	559298	GUF1	
A6QLJ3		9913	GUF1	
A8QCE7		6279		
A8XT37		6238		
P34617		6239		
Q59P53	A0A1D8PHK7	237561	GUF1	
C4YIT6		294748	GUF1	
B9WBR8		573826	GUF1	
Q6FR62		284593	GUF1	
C5M6K8		294747	GUF1	
C4Y8M4		306902	GUF1	
C5PCH4		222929	GUF1	
B0WXB8		7176		
Q6BMV8		284592	GUF1	
B0G189		44689	guf1	
Q9VRH6	O61347	7227	waw	
C8VPJ1	Q5BAB8	227321	guf1	
Q74ZG2		284811	GUF1	
C7ZA26		660122	GUF1	
A6RGX9		2059318	GUF1	
Q8N442	Q5XKM8,Q9H710,Q9H8U4	9606	GUF1	
B7PJS6		6945		
Q6CUH2		284590	GUF1	
B0CS18		486041	GUF1	
C5DN84		559295	GUF1	
A4HAG7		5660		
A4I9M7		5671		
Q4Q3F0		5664		
A5DWY7		379508	GUF1	
Q8C3X4	Q6PEN7,Q8BPS6	10090	Guf1	
D2VRR7		5762		
Q7S0P6		367110	guf1	
B8B2R1		39946		
Q5VQ69	A0A0P0WSB7	39947		
A4S3R2		436017		
Q00ZZ1		70448		
C1GX39		502779	GUF1	
C1GGI6		502780	GUF1	
C0SHD5		482561	GUF1	
B6H2S6		500485	guf1	
Q0V3J4		321614	GUF1	
B7G816		556484		
D0NKK0		403677		
A9S3D3		3218		
A5DG70		294746	GUF1	
Q8I335		36329		
B3L3C9		5851		
A5K6I6		126793		
Q7RJ38		73239		
A4QV78	G4MRA9	242507	GUF1	
B9RUN8		3988		
B6K6L6		402676	guf1	
O13869		284812	guf1	
C5Z3W1		4558		
D1ZET3	F7W4V2	771870	GUF1	
B6QW35		441960	guf1	
B8MS24		441959	guf1	
B8BYH3		35128		
Q4UIN6		5874		
B3RXR7		10228		
Q38BU9		185431		
C4JWU3		336963	GUF1	
A7TPD4		436907	GUF1	
Q6C255		284591	GUF1	
B3RHG9		285006	GUF1	
A7A1H2		307796	GUF1	
C8ZDQ3		643680	GUF1	
P46943	D6VYT5,Q05891	559292	GUF1	
C5DWG7		559307	GUF1	
Q06916		34	gufA	
Q9FNM5	Q8RWP3	3702		
C1N1Y2		564608		
B8AI54		39946		
B9F2U5	Q6ET52	39947		
A4RZA6		436017		
B1X3K4		39717	lepA	
A9RFQ5		3218		
B9GHA6		3694		
B9RHQ5		3988		
A5B4D2		29760		
P9WIT2	F2GJF7,L0TAK3,O06804,Q7D7Z8	83331		
P9WIT3	F2GJF7,L0TAK3,O06804,Q7D7Z8	83332		
Q32PV0	A2AI65,B0S741,B0S742	7955	gulp1	ced6
Q9UBP9	B2RB51,B4DQ40,B8ZZ72,D3DPH1,E9PB86,Q53PC1,Q53RF3,Q9BVL3	9606	GULP1	CED6,GULP
Q8K2A1	Q9CRV4,Q9CYD2	10090	Gulp1	Ced6
Q5PQS4	Q0PYK2	10116	Gulp1	Ced6
Q56770		340	gumD	
Q44571		28448	aceC	aceA
Q56774		339	gumH	
B2SUK8		360094	gumH	
Q56775		340	gumI	
Q8P804		190485	gumI	
Q8GCH2	Q56777	340	gumK	
Q7CLR5		190485	gumK	
Q8LCP6	Q9LR07	3702		
Q84R49	A0A0N7KI04,Q0DNT2	39947	GLU2	
O48766		3702		
Q7XTH4	A0A0P0WAM7,A3BJ50,Q0JCY5	39947	GLU4	
O64889		3702		
Q7XUK4	Q0JC19	39947	GLU3	
O64890		3702		
A2XYW8	Q259H9,Q7XQ92	39946	GLU6	
Q0J930	B7F5B2,Q259H9,Q7XQ92	39947	GLU6	
Q8S8Q4	O64891	3702		
P0C1U5	A0A0P0WHG5,Q0DL16	39947		
O80497		3702		
Q6L4I2	A0A0P0WJ95,Q0DJY9	39947		
Q8VYG3	Q9LZG2	3702		
Q654U4	Q0DD73	39947		
Q8J0I9	P84511	5544		
O81416		3702		
Q652F9	A0A0P0WUX1,Q0DD41	39947	GLU13	
Q9SZ90	F4JKS2	3702		
Q5Z9P8	A0A0P0X0U4,Q0D9H6	39947		
Q8L7I0	O82513	3702		
Q6YXT7	A0A0P0XB73,Q0J8F3	39947		
P56680		85995	CEL7B	
Q12622		85995	EG-1	
P54583	A0LSH7	351607		
P82288		2046025		
Q9SRX3	O64949	3702	CEL2	
P07983		1423	bglC	gld
P20847		831	end1	
P06566		649639	celA	
C0HLV0		383679		
P85218		5547		
P54424	A0A0D1CA77,Q4P0N1	5270	EGL1	
Q5NAT8	A0A0P0UZV3,Q0JPJ3	39947	GLU7	
P05522		3435	CEL1	
P16216		1264	Eg I	
P17877		1499		
Q04469		5416	CMC1	
P21833		5180		
P33682		1944	celA1	
Q05156		1926	cel1	
P13933		74575	casA	
Q12714		5548	egl1	
A0A024SNB7		1344414	egl1	
P07981		51453	egl1	
Q9SUS0		3702		
Q6ZA06	A0A0P0XFV4,Q0J5Y8	39947	GLU15	
Q9STW8		3702	KOR3	
Q84Q51	A0A0P0XFV9	39947	GLU9	
Q9SVJ4	F4JUJ7	3702	GH9B16	
Q6H3Z9	Q0J1Y7	39947	GLU11	
Q8GY58	Q9SVJ3	3702		
Q69NF5	A0A0P0XPN9,Q0J054	39947	GLU12	
Q93YQ7	Q9SVJ2	3702		
Q69SG5	A0A0P0XQY5,Q0J030	39947		
Q38890	Q56W54,Q56WU0,Q8H0S4,Q8LD74,Q94C24	3702	KOR	DEC,KOR1,RSW2
Q9FXI9	Q9LNS3	3702		
P10475		224308	eglS	bglC,gld
P06565		649639	celB	
Q5NAT0	A0A0P0V072,A0P889,Q0JPJ1	39947	GLU5	
P23666		3435	CEL2	
P37701		1499	celB	
P21834		5180		
P26222		2021	celB	
A0A024SH20		1344414	egl2	
P07982		51453	egl2	
Q2V4L8	O23134	3702	CEL5	
P23549		1423	bglC	
P19570		649639	celC	
P14250	C9RK83,D9S6Q5	59374	cel-3	
Q12624	Q12620	85995	CMC3	
Q7SDR1		367110	gh5-1	
Q8LQ92	B9EVS7,Q0JN97	39947	GLU8	
Q9LX31	Q8VZR4	3702	GUN4	
O49296		3702		
P28622	O50589	120046		
Q6Z715	A0A0P0VE54,Q0E4D7	39947	GLU14	
Q07940		1264	Eg IV	
P26221	Q08167	2021	celD	
Q9M995		3702		
P43316		85995		
A0A8A1G1R1		1516059	MaCel5A	
Q67UW5	A0A0N7KEP7,Q0E3W7	39947		
O85465		76935	cel5A	
Q01786		2021	celE	
P43317		51453	egl5	
Q42059	Q8H160,Q9C7W3	3702		
P22699	Q55BI5	44689	celA	
Q7SIG5		85995	cel6B	
Q6Z2J3	A0A0N7KG18,Q0DXU1	39947		
O04478		3702	KOR2	
Q6Z5P2	Q0DXR2	39947	GLU10	
Q9CAC1	O23696,O23697	3702	CEL1	
Q6K7G9	A0A0P0VQD5,Q0DX27	39947		
Q9C9H5	P80855,Q38817,Q8LDE8	3702	CEL3	
P0C1U4	A0A0P0VX27,A0P890,Q10LZ4	39947	GLU1	
A3DC29	P04955	203119	celA	
P0C2S2	P04955	1515	celA	
Q12679	G7XJV2	1033177	cekA	
Q5YLG1		1408	eglA	
P22541		831	celA	
P22534		44001	celA	
P07984		1708	cenA	
P10476	B3PKK4	498211	celA	cel9A
P54937		1523	celA	
P23665	P23664	833	endA	
P84194		104355		
P37696		436	cmcAX	
O08342		198119	celA	
P29719		1401	celA	
P23660		1264	celA	
P17901	B8HZV8	394503	celCCA	
P16169		1265	celA	
P27035		1916	celA	
P26414		2006	celA	
P19487		190485	engXCA	
P04956	A3DCU3	203119	celB	
P10474		44001	celB	
P26225		1708	cenB	
P18126	B3PI35	498211	celB	cel45A
P28621	D9SUK1	573061	engB	
P46236		5507		
P84196		104355		
Q12647		4758	CELB	
P23550		1401	celB	
P23661		1264	celB	
A3DJ77	P07985	203119	celC	
P0C2S3	P07985	1515	celC	
P23658		831	ced1	
P14090	F4H737	590998	cenC	
P27033	B3PDK2	498211	celC	cel5A
P23340		1508	celC307	
P46237		5507		
P37699	B8I7V2	394503	celCCC	
A3DDN1	P04954	203119	celD	
P0C2S4	P04954	1515	celD	
P50400		1708	cenD	
P28623	D9SUH3	573061	engD	
P25472	B8I8I3	394503	celCCD	
Q05622		1265	celE	
P26224	A3DCV0	203119	celF	
P46239		5507		
P37698	B8I7V1	394503	celCCF	
Q05332	A3DJE1	203119	celG	
P37700	B8I7V3	394503	celCCG	
P16218	A3DFH2	203119	celH	
Q02934	A3DBF2	203119	celI	
P45699		5507		
Q59394		29471	celN	
A3DH67	P38686	203119	celS	
P0C2S5	P38686	1515	celS	
P16630	K4FJ91	1905730	celS	
Q47096		555	celV	
Q59395	K4FVJ3	1905730	celV1	
P15329		1515	celX	
P38534		3760		
P27032	E0SES8	198628	celY	
P07103	E0SIP0	198628	celZ	cel5,cel5Z
P23659		1510	celZ	
P22669		5053		
P19424		1415		
P29019		72575		
P18336		1714		
P15704		169679	eglA	
D3GDK4		187623		
Q8X5L9		83334	bcsZ	
P37651	Q2M7J3	83333	bcsZ	bcsC,yhjM
P06564		1236973		
A0A023VXA2		1486262	cel5A	
P82186		6550		
P23548		1406		
O97401	P81522	80249		
P22503		3885		
Q8RSY9	C3K5V6	216595	bcsZ	wssD
P58599		267608	egl	
P17974		305	egl	
P23044	Q9P981	72589	eg 1	
Q8Z289		90370	bcsZ	
Q8ZLB7	Q8VQ10,Q93IN0	99287	bcsZ	bcsC,celC
P81190		5334		
P58935		190486	bcsZ	
B9LS20		416348		
Q5AKZ2		237561	GUP1	
Q7Z877		5482	GUP1	
Q7Z888		4920	GUP1	
Q09758	Q9C0Z5	284812	gup1	
P53154	D6VU60	559292	GUP1	
Q08929	D6W3I0	559292	GUP2	
O18280	Q963E7	6239	gur-3	
P25810	A0A3S9JKY1,Q9S8D1	4068		
A2QEQ6		425011		
Q7SFB0		367110		
Q15486	A6NLY8,A8K1B7,Q969T8,Q9BUH2	9606	GUSBP1	SMA3
A1Z6E0	A1Z6D7,A1Z6D9,A1Z6E2,F2FB59,Q7JUY1	7227	gus	
O34368		224308	gutA	ydjD
Q0P9Z5		192222	gutA	
P15081		83333	gutM	srlM
Q8X4S5	Q7ABC5	83334	gutQ	
Q8FEN7		199310	gutQ	
P17115	Q2MAC1,Q46874	83333	gutQ	srlQ
Q8Z4C7	Q7C7R3	90370	gutQ	
Q8ZMJ9		99287	gutQ	
Q83MK2	Q7UBU1	623	gutQ	
Q9NDM2	Q95NV3,Q95NV9,Q9NKZ6,Q9W498	7227	Tre1	
P39143		224308	gutR	
Q7SA23		367110	cbh-1	
P38676		367110	cbh-1	
Q9LSB1	Q940B5	3702	GUX1	PGSIP1
Q00328		5017	CEL1	
Q00548		5116	CBH-1	
P15828		85995	CBH-1	
P19355	O93832	5547	cbh1	
Q06886		5079	cbh1	
P13860		2822231	CBH1	
Q9P8P3		5544	cbh1	
P62695	P00725	97093	cbh1	
A0A024RXP8		1344414	cbh1	
P62694	P00725	51453	cbh1	
Q92400		5341	cel2	
Q8GWW4	F4JW13,Q9SZB0,Q9SZB1	3702	GUX2	PGSIP3
P50900	L7VQ95	1121335	celY	
A0A024SH76		1344414	cbh2	
P07987		51453	cbh2	
P49075		5341	cel3	
Q8W4A7	O80649	3702	GUX3	PGSIP2
Q9FZ37		3702	GUX4	PGSIP4
F4HZC3	O04031	3702	GUX5	PGSIP5
Q8GWB7	Q8W118,W8Q2T0	3702	IPUT1	PGSIP6
Q9C1S9		85995	cel6A	avi2
F4JMI5	O23503	3702	PGSIP7	
Q8VZP6	Q9ZQP4	3702	PGSIP8	
P50401	F4GZL1	590998	cbhA	
P50899	F4H1U3	590998	cbhB	cenE
P46238		5507		
P07986		1708	cex	xynB
Q7Z2Y8	A6NFL2,Q9H8N5	9606	GVINP1	GVIN1,VLIG1
Q80SU7	Q3U3F2,Q8BL18,Q8CBA9	10090	Gvin1	
P81002	K9YT51	13035		
P81003	K9YT56	13035		
P40531	D6VVP1	559292	GVP36	
P08958	P07831,Q9HI18	64091	gvpA	p-gvpA,p-vac
O68680		1404	gvpA1	gvpA
Q9ZC13		100226	gvpA1	gvpA
P08959	Q9HHT1	64091	gvpA2	c-vac,gvpA,gvpB
O68677		1404	gvpA2	gvpB
Q9RJB4		100226	gvpA2	
Q9RH31		100	gvpA	
A4YMQ7		114615	gvpA	
A3PPT5		349101	gvpA	
Q3IWB1		272943	gvpA	
B9KU72		557760	gvpA	
Q9R5H8		292566	gvpA	
P10397	P80995	1166	gvpA	
A5G5E4		351605	gvpA	
P23761	I3R592	523841	gvpA	mc-vac
O33397		63740	gvpA	
Q18JA1		362976	gvpA	
Q1INZ5		204669	gvpA	
B0JPK6		449447	gvpA1	gvpAI,gvpAII,gvpAIII
P08412		1128	gvpA	
P07060		1197	gvpA1	gvpA,gvpB
A3PZ32		164757	gvpA	
A1UFH1		189918	gvpA	
Q1B9J2		164756	gvpA	
B2J663		63737	gvpA	
Q8XFU1		103690	gvpA	gvpB
P0A3G0	P80996,Q8GBY8,Q9R3V0	1160	gvpA	
P0A3G1	P80996,Q9R3V0	59512	gvpA	
P22453		47918	gvpA	
P80997		69016	gvpA	
A0A1Q5LR04		1703937	gvpA	
Q2JW39		321327	gvpA	
Q2JKK1		321332	gvpA	
P80998		12934	gvpA	
P24574	Q9HI17	64091	gvpC1	gvpC,p-gvpC
Q9HHT0	Q48310	64091	gvpC3	c-gvpC,gvpC,gvpC2
P09413		1166	gvpC	
Q02228	I3R591	523841	gvpC	
P08041		1197	gvpC	
P81001		362244	gvpC	
Q8YUS9		103690	gvpC	
P80999	Q8GBY7	1160	gvpC	
P81000		69016	gvpC	
P13043	Q9HI19	64091	gvpD11	gvpD,p-gvpD
Q9HHT2	P33958	64091	gvpD2	c-gvpD,gvpD
Q02229	I3R593	523841	gvpD	
P13044	Q9HI20	64091	gvpE11	gvpE,p-gvpE
Q48311	Q9HHT3	64091	gvpE2	c-gvpE,gvpE
Q02230	I3R594	523841	gvpE	
Q9HI21	P24370,P57731	64091	gvpF11	gvpF,p-gvpF
P33959	Q9HHT4	64091	gvpF2	c-gvpF,gvpF
P55149		1166	gvpF	
Q02231	I3R595	523841	gvpF	
A8Y9T3		267872	gvpF	
Q8YUT3		103690	gvpF	
A0A1Q5LR02		1703937	gvpF	
P24371	Q9HI22	64091	gvpG11	gvpG,p-gvpG
P33960	Q9HHT5	64091	gvpG2	c-gvpG,gvpG
Q02232	I3R596	523841	gvpG	
A0A1Q5LQZ4		1703937	gvpG	
P24372	Q9HI23	64091	gvpH11	gvpH,p-gvpH
Q9HHT6	P33961	64091	gvpH2	c-gvpH,gvpH
Q02233	I3R597	523841	gvpH	
Q9HI24	P24373,P57732	64091	gvpI11	gvpI,p-gvpI
Q9HHT7	P33962	64091	gvpI2	c-gvpI
Q02234	I3R598	523841	gvpI	
P24374	Q9HI25	64091	gvpJ11	gvpJ,p-gvpJ
Q9ZC08		100226	gvpJ1	gvpJ
P33956	Q9HHT8	64091	gvpJ2	c-gvpJ
Q9RJA9		100226	gvpJ2	
P55147		1166	gvpJ	
Q02235	I3R599	523841	gvpJ	
Q8YUT1		103690	gvpJ	
O68669		1404	gvpJ	
Q9AKS3		47918	gvpJ	
A0A1Q5LRA3		1703937	gvpJ	
P24375	Q9HI26	64091	gvpK11	gvpK,p-gvpK
P33963	Q9HHT9	64091	gvpK2	c-gvpK
P55148		1166	gvpK	
Q02236	I3R5A0	523841	gvpK	
Q8YUT2		103690	gvpK	
A0A1Q5LQZ5		1703937	gvpK	
Q9HI27	P24376,P57733	64091	gvpL11	gvpL,p-gvpL
Q9HHU0	P33964	64091	gvpL2	c-gvpL
Q02237	I3R5A1	523841	gvpL	
A0A1Q5LR34		1703937	gvpL	
P24377	Q9HI28	64091	gvpM11	gvpM,p-gvpM
P33957		64091	gvpM2	c-gvpM
Q02238	I3R5A2	523841	gvpM	
Q9HI16	P33952,P57734,Q48312,Q6LEG5	64091	gvpN11	gvpN,p-gvpN
Q9HHS9	P33965	64091	gvpN2	c-gvpN
Q9RH29		100	gvpN	
P55150		1166	gvpN	
Q02239	I3R590	523841	gvpN	
O51968	Q48313	64091	gvpO	p-gvpO
Q9HHS8	P33966	64091	gvpO2	c-gvpO
Q02240	I3R589	523841	gvpO	
A0A1Q5LR10		1703937	gvpO	
O68671		1404	gvpS	
A0A1Q5LQW7		1703937	gvpS	
A0A096LPI5		9606	CCDC28A-AS1	GVQW2
Q3ZCU0	Q8N9C3	9606	GVQW3	
A4GWX9	B8AEX0	39946	GW2	
B9F4Q9	Q6ESV2	39947	GW2	
Q67UR2	A0A0A8JXA3	39947	GW6A	GNAT1,HAT1
P83570		6610		
Q9SAC6	Q93VD0,Q940Z0,Q9FPP2,Q9SGX4	3702	GWD1	R1,SEX1
Q8LPT9		85571	R1	
Q9AWA5	O82061	4113	R1	
Q9STV0	Q84W86	3702	GWD2	
P16335		3697	GWIN3	
D2HXI8		9646	MASTL	GW,GWL
E1BFR5		9913	MASTL	GW,GWL
E2RJI4		9615	MASTL	GW,GWL
E1C2I2		9031	MASTL	GW,GWL
Q6DBX4		7955	mastl	gw,gwl
Q96GX5	Q5T8D5,Q5T8D7,Q8NCD6,Q96SJ5	9606	MASTL	GW,GWL,THC2
Q8C0P0	A2AQY2,Q3MIA9,Q5RJW0,Q6NXX9,Q8BVF3,Q9CZH9,Q9D9V0	10090	Mastl	Gw,Gwl
Q6NTJ3		8355	mastl	gw,gwl
B1WAR9		8364	mastl	gw,gwl
Q873N1	Q4WRW4	330879	gwt1	
Q2UQH4		510516	gwt1	
Q873N2	A0A1D8PHG5,Q59T33	237561	GWT1	
Q6FLH2		284593	GWT1	
Q2HCW8		306901	GWT1	
P0CP64	Q55MX3,Q5KBA2	214684	GWT1	
P0CP65	Q55MX3,Q5KBA2	283643	GWT1	
Q873N0	J9VWF9	235443	GWT1	
Q6BTT3		284592	GWT1	
Q5BF53	C8VQE8	227321	gwt1	
Q754I2		284811	GWT1	
Q4IQ08	A0A098D182,A0A0E0RN58,V6QUB9	229533	GWT1	
Q6CK18		284590	GWT1	
Q7SCL1	Q6MGF0,V5IRP5	367110	gwt1	
Q9UTL4		284812	gwt1	mug59
Q6CAW6		284591	GWT1	
P47026	D6VW93	559292	GWT1	
Q55E26	Q2MCX4	44689	gxcB	Trix
Q1ZXH8		44689	gxcDD	
Q54J14		44689	gxcH	
Q54J11		44689	gxcI	
Q553D3		44689	gxcJJ	
Q54B37		44689	gxcJ	
Q5ZKI6		9031	GXYLT1	GLT8D3
Q5SP46		7955	gxylt1	glt8d3
Q4G148	B3KWJ2,Q8IXV1,Q96BH4	9606	GXYLT1	GLT8D3
Q3UHH8	B7ZWC3	10090	Gxylt1	Glt8d3,Gm87
Q6GX83		10116	Gxylt1	Glt8d3
A0PJZ3		9606	GXYLT2	GLT8D4
Q810K9		10090	Gxylt2	Glt8d4
Q6DE37		8355	gxylt2	glt8d4
Q6NMK1	O80540	3702	GXM1	
Q9T0F7		3702	GXM2	
Q9LQ32		3702	GXM3	
B8UU51		45264		
D9IQ16		45264		
Q9YAW4		272557	gyaR	
B1L765		374847	gyaR	
Q9UYR1	G8ZIK9	272844	gyaR	
Q8U3Y2		186497	gyaR	
O58320		70601	gyaR	
C5A1V0		593117	gyaR	
Q5JEZ2		69014	gyaR	
Q9C4M5	H3ZJV9	523849	gyaR	gr
B6YWH0		523850	gyaR	
A1RYE4		368408	gyaR	
Q09237	A0A2C9C305,A0A2C9C367,A0A2C9C3A1,A0A2C9C3E9,Q09482	6239	gyf-1	
H2KYQ5	H2KYQ6,Q95Q50	6239	gyg-1	
Q04322	D6W016	559292	GYL1	APP2
P15360		100226	gylR	
P22866		1911	gylR	
P9WEN1		93828		
P84200		66097		
O94661		284812	gyp10	
O59737		284812	gyp1	
Q08484	D6W2D3,O00028	559292	GYP1	
C8VDQ4	Q5AV96	227321		
O94711		284812	gyp2	
P53258	D6VUN2	559292	MDR1	GYP2,MIC1
P87234		284812	gyp3	
P48566	D6W0Q0	559292	MSB3	GYP3
Q10496		284812	gyp51	
Q755I4		284811	GYP5	
Q12344	D6W3C2	559292	GYP5	
P32806	D6VWE0	559292	GYP6	
Q6FWI1		284593	GYP7	
Q6BU76		284592	GYP7	
Q9UUH7		284812	gyp7	
P09379	O14440,Q6BZP9	284591	GYP7	
P48365	D6VRC2	559292	GYP7	
P43570	D6VTK3	559292	GYP8	
P48369		645	gyrA	
D5ECW5		572547	gyrA	
Q9CAF6	Q9SG75	3702	GYRA	
P05653		224308	gyrA	cafB,nalA
O51396	Q44931	224326	gyrA	
B2S0D7		314723	gyrA	
C0R046		565034	gyrA	
P57277		107806	gyrA	
Q8K9W2		198804	gyrA	
Q89AS3		224915	gyrA	
P47235		196	gyrA	
Q03470	Q0P9M5	192222	gyrA	
Q9PKK4		243161	gyrA	
Q9Z8R4	Q9JRY7	83558	gyrA	
O84192		272561	gyrA	
P94605		272562	gyrA	
D8K235		552811	gyrA	
C1CVF4		546414	gyrA	
P0AES4	P09097	83333	gyrA	hisW,nalA,parD
P35810	C9RKP7,D9S813	59374	gyrA	
Q0BST5		391165	gyrA	
P43700		71421	gyrA	
O50628	Q9JPZ0	272558	gyrA	
P21557	M0GQR6,Q47968	1230452	gyrA	
Q18GY3		362976	gyrA	
Q9ZLD9		85963	gyrA	
P48370		85962	gyrA	
P14829		571	gyrA	
C5CHA8		521045	gyrA	
Q1MQ89		363253	gyrA	
B0S912		355278	gyrA	
B3PN30		243272	gyrA	
C5C7X9		465515	gyrA	
A0A0G2Q9F8		410289	gyrA1	
Q49166		1776	gyrA	
P47719		710127	gyrA	
P47250	Q49325	243273	gyrA	
Q49467		1778	gyrA	
Q49608		1768	gyrA	
Q57532	Q50209,Q9CDF2	272631	gyrA	
O33149		1780	gyrA	
P22446	P75108	272634	gyrA	
P48354	A0QNE1,I7FC85	246196	gyrA	
Q59556		1772	gyrA	
P9WG46	J9VB15,P71574,P97136,Q07702	83331	gyrA	
P9WG47	J9VB15,P71574,P97136,Q07702	83332	gyrA	
P72065	P95323	1789	gyrA	
P48371		485	gyrA	
Q5YLB5		4100	GYRA	
A1SCM2		196162	gyrA	
Q7XZF7	Q75HI0	39947	GYRA	
P41513		554	gyrA	
P48372		208964	gyrA	
Q1RID9		336407	gyrA	
Q92IZ6		272944	gyrA	
Q4UKM1		315456	gyrA	
P41080		272947	gyrA	
Q68XG2		257363	gyrA	
P37411		99287	gyrA	
P0AES5	P09097	623	gyrA	
P34030		2133	gyrA	
Q2FKQ0		367830	gyrA	
Q2G2Q0		93061	gyrA	
Q5HJZ0		93062	gyrA	
Q932M0		158878	gyrA	
Q99XG5		158879	gyrA	
Q6GKT9		282458	gyrA	
Q6GD84		282459	gyrA	
P20831		1280	gyrA	
Q8NKW8		196620	gyrA	
P0C0Q9	P54112	1282	gyrA	
Q5HK04		176279	gyrA	
P0C0R0	P54112	176280	gyrA	
P35885	Q9KXX5	100226	gyrA	
P50071		193462	gyrA	
Q9L7Q5	Q48YT0	301447	gyrA	
P0DG02	Q79X71,Q8K7H2	198466	gyrA	
Q5XC58		286636	gyrA	
Q8P116		186103	gyrA	
P72524	P72536,Q54716	170187	gyrA	
P0DG03	Q79X71,Q8K7H2	193567	gyrA	
Q8DPM2		171101	gyrA	
Q55738		1111708	gyrA	
O33926		243274	gyrA	top2A
